benchmark,KNN largest,KNN mean,KNN median,CBLOF,LOF,FeatureBagging,HBOS,IForest,MCD,OCSVM,PCA
skin_benchmark_1308.csv,0.845751754385965,0.8434690058479533,0.8428827485380117,0.9274929824561404,0.40560000000000007,0.4555812865497076,0.7415461988304093,0.830814619883041,0.8833017543859649,0.8661912280701755,0.5534456140350876
skin_benchmark_1309.csv,0.8373482456140351,0.8360514619883039,0.840308187134503,0.9246853801169591,0.421214619883041,0.49486959064327485,0.7253801169590643,0.824980701754386,0.8803327485380117,0.8569175438596492,0.5329269005847954
skin_benchmark_1310.csv,0.8555561403508772,0.8533485380116959,0.854704970760234,0.9244491228070175,0.41077719298245613,0.46067426900584796,0.7452397660818714,0.8712994152046784,0.8888269005847953,0.8751280701754386,0.551572514619883
skin_benchmark_1311.csv,0.852228947368421,0.8499748538011695,0.849972514619883,0.9239631578947367,0.4315573099415205,0.4053561403508772,0.7148540935672515,0.8266812865497076,0.8889421052631579,0.8652122807017544,0.5599233918128655
skin_benchmark_1312.csv,0.8527950292397661,0.848380701754386,0.8463730994152046,0.9275766081871345,0.46449590643274863,0.457646783625731,0.7163587719298246,0.8638005847953216,0.8782473684210527,0.8584801169590643,0.551219298245614
skin_benchmark_1313.csv,0.8502804093567251,0.8486391812865497,0.8510330409356723,0.8333865497076023,0.41859532163742685,0.44156198830409354,0.7435441520467836,0.8519251461988303,0.8832929824561403,0.8730216374269005,0.5476327485380117
skin_benchmark_1314.csv,0.8594084795321637,0.8566953216374269,0.8552573099415205,0.8146345029239767,0.41276549707602345,0.45336491228070175,0.7425786549707603,0.8522456140350877,0.8870900584795323,0.864259649122807,0.5301269005847954
skin_benchmark_1315.csv,0.8523269005847954,0.8486988304093569,0.8531488304093569,0.8002520467836258,0.41405146198830406,0.4767567251461988,0.7142570175438596,0.8379789473684209,0.885793567251462,0.8609947368421053,0.5678906432748538
skin_benchmark_1316.csv,0.8615116959064328,0.8552859649122807,0.8538862573099415,0.9240204678362574,0.44361520467836263,0.4963602339181286,0.7298429824561403,0.838287134502924,0.8838187134502924,0.8644672514619884,0.5468385964912281
skin_benchmark_1317.csv,0.8453219298245613,0.8421228070175439,0.8432929824561404,0.8030783625730993,0.3916210526315789,0.38958245614035086,0.7396184210526316,0.7947099415204679,0.8849187134502923,0.8663269005847953,0.5729637426900585
skin_benchmark_1318.csv,0.8572251461988304,0.8548690058479532,0.8540649122807017,0.8186637426900585,0.42884853801169587,0.4291380116959064,0.7281137426900585,0.8200327485380117,0.8843415204678362,0.8639432748538012,0.5479760233918128
skin_benchmark_1319.csv,0.8387616959064328,0.8355105263157895,0.8328283625730996,0.9289333333333333,0.42120994152046787,0.4235280701754386,0.7248073099415205,0.8520456140350877,0.8867760233918129,0.8641695906432749,0.5711245614035088
skin_benchmark_1320.csv,0.8403649122807018,0.8383619883040936,0.8391862573099417,0.925091812865497,0.44012923976608187,0.43255672514619886,0.7177473684210527,0.8602280701754386,0.8794345029239766,0.8561438596491229,0.567838596491228
skin_benchmark_1321.csv,0.767611111111111,0.7622362573099415,0.7585982456140352,0.6832345029239766,0.37559473684210526,0.4513602339181287,0.5790035087719299,0.6634064327485379,0.7489473684210526,0.5078865497076023,0.322274269005848
skin_benchmark_1322.csv,0.7692099415204678,0.762621052631579,0.7560997076023392,0.7265040935672515,0.3438970760233918,0.461819298245614,0.584809649122807,0.6595403508771929,0.7692005847953216,0.5275105263157895,0.35754269005847955
skin_benchmark_1323.csv,0.7824698830409357,0.7736584795321637,0.7694365497076022,0.696051461988304,0.3876409356725147,0.48143567251461983,0.5544418128654971,0.6469777777777778,0.753066081871345,0.5051543859649122,0.3415497076023392
skin_benchmark_1324.csv,0.7701877192982456,0.765429239766082,0.7619602339181286,0.7134187134502924,0.3533491228070175,0.45839766081871347,0.566846783625731,0.6759421052631578,0.750772514619883,0.5291368421052632,0.35849239766081864
skin_benchmark_1325.csv,0.7702950292397661,0.7603900584795322,0.7559321637426901,0.7310245614035087,0.3975438596491228,0.4436432748538012,0.5531736842105264,0.6587070175438596,0.7554169590643275,0.4957181286549707,0.35818011695906427
skin_benchmark_1326.csv,0.7794429824561403,0.7728005847953217,0.7674260233918129,0.7533269005847953,0.41046608187134503,0.4723625730994152,0.567353216374269,0.6165432748538011,0.7530076023391812,0.5282795321637427,0.37788070175438593
skin_benchmark_1327.csv,0.7838105263157895,0.7717842105263157,0.7667248538011696,0.7224169590643275,0.36491461988304097,0.4164046783625731,0.5773377192982456,0.6585251461988304,0.7610719298245614,0.5052771929824561,0.3487812865497076
skin_benchmark_1328.csv,0.7756599415204679,0.7637573099415205,0.7558111111111111,0.6927473684210527,0.3575561403508772,0.45772573099415204,0.6064862573099414,0.6740941520467837,0.7571350877192982,0.522046783625731,0.3556222222222222
skin_benchmark_1329.csv,0.7924406432748539,0.7929187134502924,0.7913824561403509,0.606993567251462,0.3733298245614035,0.44576491228070175,0.5904087719298245,0.6766625730994152,0.7531333333333334,0.4906818713450292,0.35192982456140354
skin_benchmark_1330.csv,0.7659947368421052,0.7631228070175439,0.7690681286549708,0.7374660818713451,0.36564502923976605,0.4211555555555555,0.5764956140350876,0.624719298245614,0.7492292397660818,0.4946771929824561,0.35125497076023393
skin_benchmark_1331.csv,0.7737649122807018,0.7657181286549708,0.7612868421052631,0.6206567251461989,0.3871994152046784,0.4405695906432749,0.5718415204678363,0.6599269005847954,0.7515403508771931,0.5148198830409357,0.37683450292397663
skin_benchmark_1332.csv,0.7730514619883041,0.7715479532163743,0.7730043859649123,0.6823111111111111,0.3660894736842105,0.4513643274853801,0.5667236842105263,0.6394730994152047,0.7509707602339181,0.4901619883040935,0.3469502923976608
skin_benchmark_1333.csv,0.7720239766081871,0.7661918128654971,0.7650412280701755,0.8868982456140351,0.42356666666666665,0.4656567251461988,0.5432008771929825,0.6311865497076024,0.7634543859649123,0.5588105263157895,0.3854666666666666
skin_benchmark_1334.csv,0.7949891812865497,0.7885,0.7862760233918128,0.7417812865497075,0.37075263157894733,0.4087900584795321,0.5902029239766082,0.6702134502923977,0.7548994152046783,0.5314391812865497,0.3475912280701754
skin_benchmark_1335.csv,0.8038248538011696,0.7986590643274853,0.7913669590643275,0.7692122807017544,0.387785380116959,0.419427485380117,0.567053216374269,0.6707093567251463,0.7677912280701753,0.5285994152046783,0.36491871345029236
skin_benchmark_1336.csv,0.7645029239766081,0.7522742690058479,0.7461906432748537,0.7658280701754385,0.3955725146198831,0.4621988304093568,0.5612108187134502,0.6634415204678362,0.7543385964912281,0.513466081871345,0.36498771929824564
skin_benchmark_1337.csv,0.7587538011695907,0.7555830409356725,0.7520608187134503,0.8899327485380117,0.3895847953216375,0.3997654970760233,0.604419298245614,0.623693567251462,0.762593567251462,0.5529760233918128,0.3585842105263158
skin_benchmark_1338.csv,0.7791377192982457,0.7751052631578947,0.7823789473684211,0.7463350877192982,0.3567473684210527,0.4391263157894737,0.5879315789473684,0.6641807017543859,0.763033918128655,0.5619812865497076,0.39007426900584796
skin_benchmark_1339.csv,0.7835821637426901,0.7800233918128655,0.7766067251461988,0.7471543859649123,0.3668485380116959,0.391538596491228,0.5745722222222223,0.6601684210526315,0.7697076023391812,0.5271777777777779,0.3573
skin_benchmark_1340.csv,0.793540350877193,0.7865192982456141,0.7829157894736842,0.7371730994152047,0.34468888888888893,0.4510245614035088,0.5738081871345029,0.6569964912280702,0.7461520467836258,0.5068023391812866,0.3651286549707603
skin_benchmark_1341.csv,0.6541581871345029,0.6400485380116959,0.6392157894736843,0.7991573099415205,0.46696666666666664,0.47415146198830416,0.5728157894736842,0.8035947368421053,0.7612444444444444,0.770521052631579,0.6489298245614035
skin_benchmark_1342.csv,0.6724336257309942,0.6653730994152047,0.6639675438596492,0.6149163742690059,0.44081988304093567,0.510427485380117,0.6370807017543858,0.8211807017543861,0.7616134502923977,0.7955684210526316,0.6210584795321638
skin_benchmark_1343.csv,0.6503757309941521,0.6490959064327485,0.6445035087719297,0.818261403508772,0.45999999999999996,0.47976198830409356,0.5400152046783625,0.78656783625731,0.7500181286549708,0.7540859649122806,0.6643479532163743
skin_benchmark_1344.csv,0.6740236842105264,0.6731830409356725,0.6665742690058479,0.5967590643274854,0.49089649122807016,0.5471309941520468,0.5726505847953217,0.7324122807017543,0.6981099415204679,0.6125450292397661,0.7620070175438597
